id_pedido,data_pedido,id_cliente,canal,cidade,estado,categoria,produto,quantidade,preco_unitario,frete,status,data_entrega
PED-02877,2023-10-02,CLI-0631,app,Ribeirão Preto,SP,Moda,Boné Aba Curva,1,58.26,"R$ 17,10",entregue,2023-10-05
PED-00229,2024-06-08,CLI-0580,site,São Paulo,SP,Moda,"Mochila Notebook 15""",2,177.12,"R$ 0,00",entregue,2024-06-16
PED-02810,2023-06-20,CLI-1269,site,Recife,PE,Beleza,Perfume Importado 100ml,3,581.38,"R$ 0,00",devolvido,2023-06-27
PED-00802,2023-11-05,CLI-0814,app,Salvador,BA,Moda,Camiseta Básica Algodão,1,61.2,"R$ 31,39",Entregue,2023-11-14
PED-04553,2023-01-02,CLI-1121,marketplace,Fortaleza,CE,Moda,"Mochila Notebook 15""",1,284.86,"R$ 30,66",em transporte,
PED-03079,2024-05-22,CLI-0690,marketplace,FORTALEZA,CE,Beleza,Base Líquida Matte,1,136.87,"R$ 27,61",entregue,2024-06-07
PED-01627,2023-12-01,CLI-1384,marketplace,Curitiba,PR,Casa & Decoração,"Tapete Sala 1,5m",3,214.96,"R$ 0,00",entregue,2023-12-10
PED-04363,26/06/2024,CLI-0525,site,Recife,PE,Esporte,Corda de Pular Speed,4,47.84,"R$ 30,62",entregue,08/07/2024
PED-00141,2024-02-23,CLI-1217,site,São Paulo,SP,Eletrônicos,Caixa de Som Portátil,4,461.62,"R$ 0,00",entregue,2024-02-27
PED-04905,2024-08-02,CLI-0062,app,Rio de Janeiro,RJ,Beleza,Base Líquida Matte,2,125.62,"R$ 22,00",cancelado,
PED-02736,30/01/2024,CLI-1383,marketplace,Porto Alegre,RS,casa & decoracao,"Tapete Sala 1,5m",2,392.67,"R$ 0,00",entregue,12/02/2024
PED-01260,2024-12-30,CLI-0624,site,Campinas,SP,eletronicos,Fone Bluetooth TWS,1,218.24,"R$ 12,37",entregue,2025-01-06
PED-02816,2024-04-18,CLI-1197,app,Porto Alegre,RS,Esporte,Corda de Pular Speed,4,42.14,"R$ 24,64",em transporte,
PED-03409,2024-03-10,CLI-0908,site,Fortaleza,CE,Moda,"Mochila Notebook 15""",1,308.28,"R$ 0,00",em transporte,
PED-00537,2024-03-24,CLI-0428,site,Brasília,DF,Beleza,Kit Skincare Facial,0,219.78,"R$ 0,00",entregue,2024-04-09
PED-00410,2024-12-31,CLI-0445,site,Rio de Janeiro,RJ,eletronicos,Smartwatch Fit,4,,"R$ 0,00",entregue,2025-01-09
PED-02926,10/05/2024,CLI-1361,marketplace,Porto Alegre,RS,Eletrônicos,Smartwatch Fit,2,742.33,"R$ 0,00",entregue,17/05/2024
PED-02973,2023-05-16,CLI-0082,app,São Paulo,SP,Moda,Boné Aba Curva,2,70.09,"R$ 19,04",entregue,2023-05-27
PED-02277,2024-04-16,CLI-0687,app,São Paulo,SP,Moda,"Mochila Notebook 15""",1,302.63,"R$ 0,00",entregue,2024-04-20
PED-04992,2024-11-05,CLI-1195,site,Goiânia,GO,Beleza,Perfume Importado 100ml,1,605.15,"R$ 0,00",CANCELADO,
PED-04507,2023-12-24,CLI-1298,site,Rio de Janeiro,RJ,,"Tapete Sala 1,5m",1,312.86,"R$ 0,00",entregue,2023-12-30
PED-04234,2024-09-16,CLI-1164,site,Rio de Janeiro,RJ,Casa & Decoração,Vaso Decorativo Cerâmica,1,162.04,"R$ 18,09",entregue,2024-09-23
PED-03257,2023-04-22,CLI-0416,app,Salvador,BA,casa & decoracao,Vaso Decorativo Cerâmica,2,53.95,"R$ 32,32",entregue,2023-04-29
PED-01615,2024-10-27,CLI-0735,site,São Paulo,SP,Eletrônicos,Fone Bluetooth TWS,2,355.48,"R$ 0,00",entregue,2024-11-04
PED-04859,2023-01-27,CLI-0352,marketplace,  Salvador ,BA,Moda,Tênis Casual Masculino,1,214.73,"R$ 26,28",entregue,2023-02-05
PED-03894,23/03/2024,CLI-1370,site,Curitiba,PR,Eletrônicos,Webcam Full HD,3,337.07,"R$ 0,00",entregue,06/04/2024
PED-04950,19/07/2024,CLI-0993,site,São Paulo,SP,CASA & DECORAÇÃO,"Tapete Sala 1,5m",2,236.56,"R$ 0,00",entregue,27/07/2024
PED-04458,2024-05-06,CLI-0099,app,São Paulo,SP,Moda,Jaqueta Jeans,3,144.85,"R$ 0,00",cancelado,
PED-03149,2024-11-06,CLI-0261,app,Fortaleza,CE,Moda,Boné Aba Curva,2,63.3,"R$ 33,26",Devolvido,2024-11-13
PED-00836,24/04/2024,CLI-0207,site,São Paulo,SP,Beleza,Secador de Cabelo 2000W,1,371.71,"R$ 0,00",Devolvido,06/05/2024
PED-00564,2024-06-11,CLI-1372,site,SÃO PAULO,SP,Eletrônicos,Webcam Full HD,2,176.79,"R$ 0,00",entregue,2024-06-24
PED-04231,21/12/2024,CLI-0151,app,Porto Alegre,RS,Esporte,Corda de Pular Speed,3,40.1,"R$ 29,20",entregue,03/01/2025
PED-01935,2024-08-03,CLI-0168,site,Porto Alegre,RS,Moda,Boné Aba Curva,4,95.03,"R$ 0,00",Entregue,2024-08-14
PED-04791,2024-02-27,CLI-1032,site,Porto Alegre,RS,Moda,Boné Aba Curva,4,63.31,"R$ 21,36",ENTREGUE,2024-03-16
PED-02463,2023-04-10,CLI-0508,site,são paulo,SP,Eletrônicos,Webcam Full HD,1,275.87,"R$ 14,98",entregue,2023-04-21
PED-04606,2023-11-07,CLI-0566,app,Rio de Janeiro,RJ,Eletrônicos,Webcam Full HD,1,252.28,"R$ 23,40",Entregue,2023-11-12
PED-04171,2024-12-15,CLI-1352,site,Goiânia,GO,Beleza,Perfume Importado 100ml,1,605.59,"R$ 0,00",EM TRANSPORTE,
PED-04036,2023-12-13,CLI-0888,app,Salvador,BA,casa & decoracao,Vaso Decorativo Cerâmica,4,97.99,"R$ 0,00",cancelado,
PED-03771,2024-12-06,CLI-0090,site,São Paulo,,ELETRÔNICOS,Fone Bluetooth TWS,2,249.16,"R$ 0,00",entregue,2024-12-17
PED-01471,05/12/2024,CLI-1307,app,Curitiba,PR,Beleza,Secador de Cabelo 2000W,4,277.61,"R$ 0,00",devolvido,12/12/2024
PED-03706,2023-06-07,CLI-0465,app,RECIFE,PE,Casa & Decoração,"Tapete Sala 1,5m",4,280.91,"R$ 0,00",Entregue,2023-06-17
PED-01214,2023-12-09,CLI-1388,site,Rio de Janeiro,RJ,Moda,Jaqueta Jeans,4,318.09,"R$ 0,00",entregue,2023-12-13
PED-02849,2024-09-12,CLI-0158,site,Salvador,BA,Beleza,Secador de Cabelo 2000W,4,332.47,"R$ 0,00",entregue,2024-09-30
PED-00442,2023-06-09,CLI-0859,marketplace,Salvador,BA,CASA & DECORAÇÃO,Jogo de Toalhas 4 peças,1,189.57,"R$ 31,82",entregue,2023-06-26
PED-00265,2024-11-28,CLI-0421,marketplace,CAMPINAS,SP,Casa & Decoração,Luminária de Mesa LED,2,142.65,"R$ 14,84",entregue,2024-12-10
PED-02429,07/06/2024,CLI-1245,site,Curitiba,PR,Casa & Decoração,Quadro Decorativo Abstrato,1,123.82,"R$ 20,61",entregue,17/06/2024
PED-03575,2023-11-07,CLI-0422,app,São Paulo,SP,Beleza,Perfume Importado 100ml,1,619.9,"R$ 0,00",Entregue,2023-11-20
PED-03814,12/03/2023,CLI-1359,marketplace,Campinas,SP,Beleza,Base Líquida Matte,2,135.49,"R$ 13,09",entregue,21/03/2023
PED-04084,2023-11-01,CLI-0099,app,Ribeirão Preto,SP,Eletrônicos,Fone Bluetooth TWS,1,263.75,"R$ 13,22",ENTREGUE,2023-11-07
PED-00063,2024-04-23,CLI-1104,site,Recife,PE,Esporte,Corda de Pular Speed,1,35.07,"R$ 29,98",Entregue,2024-05-11
PED-02473,2024-08-11,CLI-0554,site,São Paulo,SP,Esporte,Tapete de Yoga 6mm,4,145.8,"R$ 0,00",entregue,2024-08-14
PED-02134,01/12/2024,CLI-0495,site,Belo Horizonte,MG,Beleza,Kit Skincare Facial,1,89.56,"R$ 20,04",ENTREGUE,04/12/2024
PED-00871,27/08/2024,CLI-0616,marketplace,SALVADOR,BA,Esporte,Camiseta Dry Fit,2,,"R$ 26,72",entregue,06/09/2024
PED-02393,2023-11-25,CLI-0261,marketplace,Ribeirão Preto,SP,Moda,Boné Aba Curva,1,58.5,"R$ 13,24",entregue,2023-11-28
PED-00717,2024-04-21,CLI-1311,app,Rio de Janeiro,RJ,Eletrônicos,Smartwatch Fit,1,377.74,"R$ 0,00",entregue,2024-04-25
PED-00725,2023-04-23,CLI-1026,site,Brasilia,DF,Eletrônicos,Carregador Turbo 30W,2,84.28,"R$ 26,01",cancelado,
PED-03987,11/08/2023,CLI-0402,app,  Rio de Janeiro ,RJ,Moda,Camiseta Básica Algodão,2,73.87,"R$ 24,87",entregue,20/08/2023
PED-04293,26/03/2023,CLI-1326,app,São Paulo,SP,ELETRÔNICOS,Fone Bluetooth TWS,1,388.36,"R$ 0,00",entregue,29/03/2023
PED-03154,12/05/2023,CLI-0274,marketplace,Rio de Janeiro,RJ,moda,"Mochila Notebook 15""",1,271.48,"R$ 19,54",Entregue,23/05/2023
PED-01441,2023-08-28,CLI-0984,site,São Paulo,SP,Moda,"Mochila Notebook 15""",1,297.14,"R$ 10,24",devolvido,2023-09-10
PED-03827,2023-09-29,CLI-0264,app,Rio de Janeiro,RJ,Casa & Decoração,Vaso Decorativo Cerâmica,4,88.01,"R$ 0,00",entregue,2023-10-04
PED-02563,2024-08-29,CLI-0601,site,Recife,PE,Eletrônicos,Carregador Turbo 30W,2,79.42,"R$ 31,43",entregue,2024-09-16
PED-01328,23/04/2024,CLI-0577,app,Fortaleza,CE,Eletrônicos,Smartwatch Fit,3,594.97,"R$ 0,00",entregue,04/05/2024
PED-01659,2023-12-17,CLI-0352,site,Campinas,SP,Moda,Boné Aba Curva,1,47.58,"R$ 13,60",entregue,2023-12-29
PED-04815,2024-01-03,CLI-0734,app,Campinas,SP,Casa & Decoração,"Tapete Sala 1,5m",1,298.39,"R$ 18,38",entregue,2024-01-17
PED-00909,2023-09-12,CLI-0986,site,Recife,PE,Moda,Camiseta Básica Algodão,1,70.5,"R$ 30,31",Entregue,2023-09-29
PED-04165,2024-06-12,CLI-1245,site,goiânia,GO,Casa & Decoração,Luminária de Mesa LED,2,170.99,"R$ 0,00",entregue,2024-06-29
PED-02190,2024-12-02,CLI-0531,site,rio de janeiro,RJ,MODA,Camiseta Básica Algodão,2,88.07,"R$ 23,98",cancelado,
PED-00020,2024-06-07,CLI-1027,marketplace,Campinas,,Eletrônicos,Carregador Turbo 30W,2,128.16,"R$ 15,15",Entregue,2024-06-12
PED-02904,2024-12-30,CLI-0688,app,  São Paulo ,SP,Moda,Camiseta Básica Algodão,2,52.68,"R$ 15,62",entregue,2025-01-07
PED-00750,2024-10-31,CLI-1251,app,,PR,Eletrônicos,Fone Bluetooth TWS,2,343.57,"R$ 0,00",devolvido,2024-11-13
PED-00315,2023-11-28,CLI-1281,site,  Brasília ,DF,Eletrônicos,Smartwatch Fit,1,840.67,"R$ 0,00",entregue,2023-12-11
PED-00626,24/12/2023,CLI-0715,site,Recife,PE,Moda,Tênis Casual Masculino,3,425.45,"R$ 0,00",entregue,01/01/2024
PED-02894,2024-05-23,CLI-0005,site,Brasilia,DF,Moda,Boné Aba Curva,2,46.27,"R$ 26,40",em transporte,
PED-03371,2024-11-18,CLI-0546,site,Rio de Janeiro,RJ,Eletrônicos,Fone Bluetooth TWS,2,332.28,"R$ 0,00",entregue,2024-11-27
PED-03541,2024-11-17,CLI-0463,site,Ribeirão Preto,SP,Esporte,Halter Emborrachado 5kg,4,153.85,"R$ 0,00",entregue,2024-11-21
PED-03112,14/09/2023,CLI-0931,marketplace,Ribeirão Preto,SP,Eletrônicos,Smartwatch Fit,4,511.45,"R$ 0,00",entregue,26/09/2023
PED-04199,28/06/2023,CLI-0670,app,Ribeirao Preto,SP,Moda,"Mochila Notebook 15""",3,292.51,"R$ 0,00",Entregue,02/07/2023
PED-02074,05/11/2024,CLI-0503,site,Rio de Janeiro,RJ,Eletrônicos,Fone Bluetooth TWS,4,153.97,"R$ 0,00",devolvido,18/11/2024
PED-03390,2023-09-27,CLI-0633,site,Curitiba,PR,Esporte,Camiseta Dry Fit,1,115.51,"R$ 23,98",entregue,2023-10-13
PED-04777,2024-01-05,CLI-0150,site,Rio de Janeiro,RJ,Casa & Decoração,Quadro Decorativo Abstrato,1,117.74,"R$ 24,14",ENTREGUE,2024-01-11
PED-00135,2024-05-11,CLI-1048,site,São Paulo,SP,Moda,Jaqueta Jeans,1,140.71,"R$ 15,34",entregue,2024-05-22
PED-04554,2024-07-08,CLI-0063,site,Porto Alegre,RS,Beleza,Kit Skincare Facial,2,99.1,"R$ 27,42",entregue,2024-07-23
PED-01682,2024-10-17,CLI-0586,app,Salvador,BA,Beleza,Kit Skincare Facial,1,259.95,"R$ 28,93",cancelado,
PED-00244,2024-03-28,CLI-0089,marketplace,Rio de Janeiro,RJ,Casa & Decoração,Quadro Decorativo Abstrato,3,186.22,"R$ 0,00",devolvido,2024-04-08
PED-04090,2023-07-02,CLI-1084,site,São Paulo,SP,Casa & Decoração,Vaso Decorativo Cerâmica,2,77.88,"R$ 9,21",entregue,2023-07-05
PED-03158,2023-03-07,CLI-1330,site,Porto Alegre,RS,Moda,Boné Aba Curva,4,74.25,"R$ 19,80",cancelado,
PED-01051,2024-07-02,CLI-0909,marketplace,Salvador,BA,Moda,Boné Aba Curva,2,74.23,"R$ 25,59",entregue,2024-07-10
PED-02779,19/09/2023,CLI-1396,app,Rio de Janeiro,RJ,ESPORTE,Corda de Pular Speed,3,,"R$ 21,70",entregue,02/10/2023
PED-04903,03/07/2023,CLI-0080,app,Fortaleza,CE,Casa & Decoração,Luminária de Mesa LED,4,188.58,"R$ 0,00",entregue,14/07/2023
PED-01999,2024-11-02,CLI-0577,app,São Paulo,SP,Beleza,Secador de Cabelo 2000W,3,299.15,"R$ 0,00",entregue,2024-11-15
PED-01143,2024-10-25,CLI-0511,site,Salvador,BA,Casa & Decoração,Jogo de Toalhas 4 peças,1,164.45,"R$ 29,56",Entregue,2024-11-09
PED-01128,2024-07-15,CLI-1377,app,Fortaleza,CE,Beleza,Secador de Cabelo 2000W,2,355.51,"R$ 0,00",devolvido,2024-07-24
PED-02548,2023-06-27,CLI-1314,site,Curitiba,PR,Moda,"Mochila Notebook 15""",2,168.57,"R$ 0,00",entregue,2023-07-11
PED-00124,26/12/2023,CLI-0718,site,São Paulo,SP,Esporte,Corda de Pular Speed,3,49.79,"R$ 18,90",entregue,31/12/2023
PED-01492,2024-10-18,CLI-0849,app,Belo Horizonte,MG,Casa & Decoração,Luminária de Mesa LED,1,84.96,"R$ 15,86",entregue,2024-10-26
PED-02823,04/03/2023,CLI-0097,site,Fortaleza,,Eletrônicos,Carregador Turbo 30W,1,105.53,"R$ 36,47",entregue,18/03/2023
PED-00408,2024-10-28,CLI-0459,site,RIO DE JANEIRO,RJ,Casa & Decoração,Quadro Decorativo Abstrato,1,75.29,"R$ 13,20",Entregue,2024-10-31
PED-01235,2023-08-05,CLI-0606,site,Fortaleza,CE,Casa & Decoração,Quadro Decorativo Abstrato,2,144.88,"R$ 37,38",entregue,2023-08-16
PED-00881,22/12/2023,CLI-0369,app,Porto Alegre,RS,Eletrônicos,Webcam Full HD,1,342.33,"R$ 0,00",entregue,29/12/2023
PED-02053,2024-01-24,CLI-0027,app,  São Paulo ,SP,Casa & Decoração,Jogo de Toalhas 4 peças,3,213.73,"R$ 0,00",entregue,2024-02-03
PED-02224,2023-07-13,CLI-0475,marketplace,Belo Horizonte,MG,Beleza,Secador de Cabelo 2000W,1,250.76,"R$ 22,34",devolvido,2023-07-19
PED-00203,2024-03-06,CLI-0909,site,  Belo Horizonte ,MG,Esporte,Tapete de Yoga 6mm,4,158.21,"R$ 0,00",entregue,2024-03-15
PED-00029,2023-06-09,CLI-1109,site,Porto Alegre,RS,Eletrônicos,Caixa de Som Portátil,2,328.76,"R$ 0,00",entregue,2023-06-16
PED-02621,13/11/2024,CLI-0933,app,Ribeirão Preto,SP,Beleza,Perfume Importado 100ml,1,260.52,"R$ 8,70",entregue,26/11/2024
PED-04182,2023-05-15,CLI-0820,marketplace,Salvador,BA,Eletrônicos,Webcam Full HD,1,332.43,"R$ 0,00",Entregue,2023-05-30
PED-02489,2023-05-01,CLI-0307,app,  São Paulo ,SP,Moda,Tênis Casual Masculino,1,317.9,"R$ 0,00",entregue,2023-05-08
PED-04894,27/09/2023,CLI-0261,app,Curitiba,PR,Eletrônicos,Smartwatch Fit,3,623.7,"R$ 0,00",entregue,12/10/2023
PED-01264,2024-12-10,CLI-1092,app,BELO HORIZONTE,MG,Eletrônicos,Webcam Full HD,3,281.23,"R$ 0,00",entregue,2024-12-20
PED-01278,2023-04-23,CLI-0533,site,Campinas,SP,Beleza,Base Líquida Matte,1,114.21,"R$ 9,14",em transporte,
PED-02872,28/01/2024,CLI-0147,site,São Paulo,SP,Casa & Decoração,Jogo de Toalhas 4 peças,1,124.77,"R$ 12,46",entregue,09/02/2024
PED-04413,26/08/2024,CLI-0529,site,São Paulo,SP,Casa & Decoração,"Tapete Sala 1,5m",3,416.84,"R$ 0,00",cancelado,
PED-02934,2024-11-15,CLI-0566,marketplace,Goiânia,GO,Esporte,Tapete de Yoga 6mm,3,100.35,"R$ 0,00",entregue,2024-12-03
PED-00912,2024-11-13,CLI-0904,site,São Paulo,SP,Casa & Decoração,Quadro Decorativo Abstrato,2,152.88,"R$ 0,00",entregue,2024-11-16
PED-04774,2024-01-19,CLI-0892,site,Fortaleza,CE,Beleza,Secador de Cabelo 2000W,3,205.6,"R$ 0,00",entregue,2024-01-26
PED-04932,2024-06-05,CLI-0383,marketplace,Porto Alegre,RS,Eletrônicos,Fone Bluetooth TWS,4,309.1,"R$ 0,00",entregue,2024-06-19
PED-04360,2024-08-25,CLI-0393,site,Fortaleza,CE,Beleza,Kit Skincare Facial,1,273.2,"R$ 33,90",entregue,2024-09-12
PED-03519,07/04/2024,CLI-0514,marketplace,Campinas,SP,Moda,Camiseta Básica Algodão,1,42.18,"R$ 11,57",Entregue,12/04/2024
PED-04929,2024-08-06,CLI-1266,app,  Goiânia ,GO,casa & decoracao,Vaso Decorativo Cerâmica,4,72.5,"R$ 25,12",entregue,2024-08-15
PED-01091,2023-09-01,CLI-0201,app,BELO HORIZONTE,MG,Moda,"Mochila Notebook 15""",3,221.87,"R$ 0,00",ENTREGUE,2023-09-11
PED-02883,11/04/2024,CLI-0851,marketplace,Belo Horizonte,MG,Eletrônicos,Webcam Full HD,1,299.2,"R$ 20,42",entregue,20/04/2024
PED-04990,23/04/2023,CLI-0331,site,Rio de Janeiro,RJ,Beleza,Perfume Importado 100ml,3,426.3,"R$ 0,00",Em transporte,
PED-03761,2024-12-27,CLI-0352,app,Salvador,BA,Eletrônicos,Webcam Full HD,1,245.91,"R$ 26,64",entregue,2025-01-05
PED-00965,2024-12-11,CLI-0147,app,  Goiânia ,GO,Moda,Tênis Casual Masculino,2,281.17,"R$ 0,00",entregue,2024-12-27
PED-00543,29/10/2024,CLI-0198,marketplace,Belo Horizonte,MG,Eletrônicos,Caixa de Som Portátil,4,258.78,"R$ 0,00",entregue,02/11/2024
PED-04739,2023-05-19,CLI-1325,marketplace,São Paulo,SP,casa & decoracao,Jogo de Toalhas 4 peças,1,210.5,"R$ 16,31",entregue,2023-05-29
PED-00915,2024-12-24,CLI-1264,app,Goiânia,,Beleza,Perfume Importado 100ml,1,562.56,"R$ 0,00",entregue,2025-01-04
PED-02259,2023-03-09,CLI-0199,site,Fortaleza,CE,Eletrônicos,Fone Bluetooth TWS,2,334.92,"R$ 0,00",entregue,2023-03-19
PED-04291,2023-04-04,CLI-1002,marketplace,São Paulo,,Eletrônicos,Webcam Full HD,2,176.15,"R$ 0,00",entregue,2023-04-10
PED-03914,2023-12-09,CLI-0729,app,São Paulo,SP,Eletrônicos,Smartwatch Fit,2,494.92,"R$ 0,00",entregue,2023-12-18
PED-01462,2024-04-05,CLI-0497,marketplace,rio de janeiro,RJ,Casa & Decoração,Jogo de Toalhas 4 peças,1,208.01,"R$ 19,17",entregue,2024-04-16
PED-00459,2024-09-24,CLI-1042,site,Recife,PE,Casa & Decoração,Quadro Decorativo Abstrato,1,163.62,"R$ 28,52",entregue,2024-10-02
PED-04904,2024-11-13,CLI-0565,app,Curitiba,PR,Eletrônicos,Fone Bluetooth TWS,1,190.22,"R$ 23,78",cancelado,
PED-04453,2024-06-22,CLI-0255,site,Belo Horizonte,MG,Eletrônicos,Fone Bluetooth TWS,1,163.88,"R$ 22,15",cancelado,
PED-03358,2024-02-18,CLI-1226,marketplace,Rio de Janeiro,RJ,Esporte,Tapete de Yoga 6mm,1,196.27,"R$ 24,56",entregue,2024-03-03
PED-02308,2024-01-06,CLI-0329,app,Porto Alegre,RS,Casa & Decoração,Jogo de Toalhas 4 peças,2,220.59,"R$ 0,00",entregue,2024-01-18
PED-03352,2023-05-06,CLI-0547,app,curitiba,PR,Esporte,Tapete de Yoga 6mm,1,101.37,"R$ 23,72",entregue,2023-05-17
PED-02450,2024-05-07,CLI-0410,marketplace,São Paulo,SP,Eletrônicos,Carregador Turbo 30W,2,100.18,"R$ 20,99",devolvido,2024-05-14
PED-04942,2023-03-04,CLI-0392,site,Porto Alegre,RS,Eletrônicos,Smartwatch Fit,3,656.17,"R$ 0,00",entregue,2023-03-21
PED-02947,2023-11-08,CLI-1034,marketplace,Brasília,DF,Eletrônicos,Carregador Turbo 30W,4,122.63,"R$ 0,00",entregue,2023-11-23
PED-02209,2023-06-11,CLI-0264,site,Brasília,DF,Eletrônicos,Fone Bluetooth TWS,3,339.2,"R$ 0,00",devolvido,2023-06-19
PED-02517,2023-05-31,CLI-0508,app,  Salvador ,BA,Moda,Tênis Casual Masculino,2,207.49,"R$ 0,00",entregue,2023-06-12
PED-03241,2024-11-20,CLI-0147,site,Curitiba,PR,moda,Camiseta Básica Algodão,4,83.43,"R$ 0,00",entregue,2024-12-07
PED-04103,2024-04-19,CLI-1300,site,Belo Horizonte,MG,Moda,"Mochila Notebook 15""",2,169.64,"R$ 0,00",entregue,2024-05-03
PED-02181,2024-09-24,CLI-0555,site,Rio de Janeiro,RJ,esporte,Camiseta Dry Fit,2,59.67,"R$ 20,33",entregue,2024-10-05
PED-03857,2024-10-07,CLI-1227,site,Belo Horizonte,MG,Esporte,Camiseta Dry Fit,1,120.74,"R$ 21,18",em transporte,
PED-02699,2023-12-13,CLI-0330,app,Belo Horizonte,MG,Casa & Decoração,Vaso Decorativo Cerâmica,1,102.08,"R$ 20,77",entregue,2023-12-17
PED-01461,2024-09-15,CLI-0690,site,  Belo Horizonte ,MG,BELEZA,Kit Skincare Facial,1,215.55,"R$ 21,77",entregue,2024-09-20
PED-02456,2024-04-02,CLI-0469,site,Campinas,SP,,Kit Skincare Facial,2,102.99,"R$ 14,97",entregue,2024-04-09
PED-02381,2024-11-02,CLI-0261,app,Campinas,SP,Beleza,Perfume Importado 100ml,4,580.07,"R$ 0,00",cancelado,
PED-04474,2023-02-17,CLI-0898,site,São Paulo,SP,Beleza,Kit Skincare Facial,1,147.24,"R$ 14,58",entregue,2023-02-21
PED-04385,2024-10-31,CLI-0423,app,Porto Alegre,RS,Casa & Decoração,Jogo de Toalhas 4 peças,3,158.24,"R$ 0,00",entregue,2024-11-13
PED-03952,14/12/2024,CLI-1122,app,Curitiba,PR,Moda,Jaqueta Jeans,4,303.48,"R$ 0,00",Entregue,29/12/2024
PED-04148,18/07/2024,CLI-0612,site,São Paulo,SP,Eletrônicos,Caixa de Som Portátil,1,475.29,"R$ 0,00",entregue,22/07/2024
PED-02803,12/03/2023,CLI-0335,site,Belo Horizonte,MG,Beleza,Base Líquida Matte,3,142.02,"R$ 0,00",entregue,15/03/2023
PED-04056,2024-11-03,CLI-0837,marketplace,Rio de Janeiro,RJ,Moda,Camiseta Básica Algodão,2,43.41,"R$ 19,14",entregue,2024-11-08
PED-03003,2023-09-05,CLI-1328,site,  Ribeirão Preto ,SP,Eletrônicos,Webcam Full HD,1,338.86,"R$ 0,00",CANCELADO,
PED-04085,2024-04-04,CLI-0469,marketplace,Ribeirão Preto,SP,Moda,Boné Aba Curva,4,79.14,"R$ 0,00",cancelado,
PED-01778,2024-01-19,CLI-0217,site,Campinas,SP,Moda,Camiseta Básica Algodão,1,59.49,"R$ 14,98",entregue,2024-02-02
PED-03915,2023-12-15,CLI-0271,site,Belo Horizonte,MG,Casa & Decoração,Vaso Decorativo Cerâmica,1,116.63,"R$ 20,44",entregue,2023-12-27
PED-02228,2023-03-18,CLI-1015,app,Brasília,DF,Beleza,Base Líquida Matte,4,97.5,"R$ 0,00",entregue,2023-03-26
PED-01556,2024-09-09,CLI-0039,site,BELO HORIZONTE,MG,Moda,Tênis Casual Masculino,1,214.33,"R$ 21,67",devolvido,2024-09-21
PED-00279,2024-11-12,CLI-0055,site,Curitiba,PR,Eletrônicos,Webcam Full HD,1,172.02,"R$ 21,81",ENTREGUE,2024-11-29
PED-03489,2023-07-31,CLI-0380,marketplace,Curitiba,PR,Moda,Jaqueta Jeans,2,-281.84,"R$ 0,00",entregue,2023-08-16
PED-01622,19/03/2024,CLI-1376,site,Ribeirão Preto,SP,Esporte,Halter Emborrachado 5kg,1,106.5,"R$ 19,04",cancelado,
PED-00693,2023-08-27,CLI-0570,site,Fortaleza,CE,eletronicos,Webcam Full HD,4,265.58,"R$ 0,00",entregue,2023-09-10
PED-03065,2023-12-02,CLI-0345,site,Rio de Janeiro,RJ,Beleza,Kit Skincare Facial,1,113.07,"R$ 25,56",cancelado,
PED-01170,2023-04-13,CLI-0950,site,São Paulo,SP,Casa & Decoração,Quadro Decorativo Abstrato,2,188.58,"R$ 0,00",entregue,2023-04-18
PED-03877,03/01/2023,CLI-0307,site,SÃO PAULO,SP,Eletrônicos,Caixa de Som Portátil,1,-342.72,"R$ 0,00",entregue,07/01/2023
PED-01365,2024-02-01,CLI-0975,site,Curitiba,PR,Eletrônicos,Carregador Turbo 30W,1,75.65,"R$ 25,19",entregue,2024-02-09
PED-04303,2024-12-30,CLI-0423,app,SÃO PAULO,SP,Moda,Boné Aba Curva,3,103.88,"R$ 0,00",ENTREGUE,2025-01-07
PED-01966,2023-03-26,CLI-0395,site,Curitiba,PR,Casa & Decoração,Quadro Decorativo Abstrato,4,182.98,"R$ 0,00",entregue,2023-04-03
PED-03760,19/06/2023,CLI-0286,site,Belo Horizonte,MG,Moda,Jaqueta Jeans,3,266.13,"R$ 0,00",entregue,24/06/2023
PED-01401,2024-01-17,CLI-0303,site,GOIÂNIA,GO,Beleza,Kit Skincare Facial,1,240.69,"R$ 31,78",em transporte,
PED-02585,2023-01-05,CLI-0543,site,Recife,PE,Beleza,Secador de Cabelo 2000W,1,330.07,"R$ 0,00",entregue,2023-01-18
PED-01371,2023-04-17,CLI-1365,site,Belo Horizonte,,Moda,Tênis Casual Masculino,3,347.56,"R$ 0,00",entregue,2023-05-01
PED-04899,17/11/2024,CLI-1027,site,Porto Alegre,RS,Eletrônicos,Webcam Full HD,1,292.28,"R$ 23,69",entregue,29/11/2024
PED-02464,2024-05-12,CLI-0675,site,São Paulo,SP,Beleza,Kit Skincare Facial,1,114.35,"R$ 15,93",ENTREGUE,2024-05-22
PED-01883,2023-12-22,CLI-0269,app,Rio de Janeiro,RJ,Moda,Jaqueta Jeans,3,313.13,"R$ 0,00",entregue,2024-01-03
PED-03615,2024-05-18,CLI-1133,site,Recife,PE,Casa & Decoração,Vaso Decorativo Cerâmica,1,171.91,"R$ 31,17",entregue,2024-05-29
